Game Number,Move Number,Player,Move,Board,Comment
565,6,Black,c5d4,"r n b q k b n r
p p . . p p p p
. . . p . . . .
. . p . . . . .
. . . P P . . .
. . . . . N . .
P P P . . P P P
R N B Q K B . R",
565,7,White,f3d4,"r n b q k b n r
p p . . p p p p
. . . p . . . .
. . . . . . . .
. . . p P . . .
. . . . . N . .
P P P . . P P P
R N B Q K B . R",
565,8,Black,g8f6,"r n b q k b n r
p p . . p p p p
. . . p . . . .
. . . . . . . .
. . . N P . . .
. . . . . . . .
P P P . . P P P
R N B Q K B . R",
565,9,White,b1c3,"r n b q k b . r
p p . . p p p p
. . . p . n . .
. . . . . . . .
. . . N P . . .
. . . . . . . .
P P P . . P P P
R N B Q K B . R",
565,10,Black,a7a6,"r n b q k b . r
p p . . p p p p
. . . p . n . .
. . . . . . . .
. . . N P . . .
. . N . . . . .
P P P . . P P P
R . B Q K B . R",
565,11,White,c1g5,"r n b q k b . r
. p . . p p p p
p . . p . n . .
. . . . . . . .
. . . N P . . .
. . N . . . . .
P P P . . P P P
R . B Q K B . R","I have to make another observation here.  I started playing 6.Bg5 here when I was less than 1400 rated, and my reasons for choosing it had nothing to do with the considerations that might be relavent to me today.  However for a very long time I persisted in playing it exclusively, because it became the only line that I knew, and the disparity grew with every game that I played it again.  I think that this is a common problem in the way that amateurs choose their opening repertoire."
565,12,Black,e7e6,"r n b q k b . r
. p . . p p p p
p . . p . n . .
. . . . . . B .
. . . N P . . .
. . N . . . . .
P P P . . P P P
R . . Q K B . R",
565,13,White,f2f4,"r n b q k b . r
. p . . . p p p
p . . p p n . .
. . . . . . B .
. . . N P . . .
. . N . . . . .
P P P . . P P P
R . . Q K B . R",
565,14,Black,f8e7,"r n b q k b . r
. p . . . p p p
p . . p p n . .
. . . . . . B .
. . . N P P . .
. . N . . . . .
P P P . . . P P
R . . Q K B . R",
565,15,White,d1f3,"r n b q k . . r
. p . . b p p p
p . . p p n . .
. . . . . . B .
. . . N P P . .
. . N . . . . .
P P P . . . P P
R . . Q K B . R",
565,16,Black,d8a5,"r n b q k . . r
. p . . b p p p
p . . p p n . .
. . . . . . B .
. . . N P P . .
. . N . . Q . .
P P P . . . P P
R . . . K B . R",This turned out to be a very astute choice as I was much better prepared for the main line.
565,17,White,d4b3,"r n b . k . . r
. p . . b p p p
p . . p p n . .
q . . . . . B .
. . . N P P . .
. . N . . Q . .
P P P . . . P P
R . . . K B . R",
565,18,Black,a5c7,"r n b . k . . r
. p . . b p p p
p . . p p n . .
q . . . . . B .
. . . . P P . .
. N N . . Q . .
P P P . . . P P
R . . . K B . R",
565,19,White,f1d3,"r n b . k . . r
. p q . b p p p
p . . p p n . .
. . . . . . B .
. . . . P P . .
. N N . . Q . .
P P P . . . P P
R . . . K B . R",
565,20,Black,b8d7,"r n b . k . . r
. p q . b p p p
p . . p p n . .
. . . . . . B .
. . . . P P . .
. N N B . Q . .
P P P . . . P P
R . . . K . . R",
565,21,White,e1g1,"r . b . k . . r
. p q n b p p p
p . . p p n . .
. . . . . . B .
. . . . P P . .
. N N B . Q . .
P P P . . . P P
R . . . K . . R",
565,22,Black,h7h6,"r . b . k . . r
. p q n b p p p
p . . p p n . .
. . . . . . B .
. . . . P P . .
. N N B . Q . .
P P P . . . P P
R . . . . R K .",
565,23,White,g5h4,"r . b . k . . r
. p q n b p p .
p . . p p n . p
. . . . . . B .
. . . . P P . .
. N N B . Q . .
P P P . . . P P
R . . . . R K .",
565,24,Black,g7g5,"r . b . k . . r
. p q n b p p .
p . . p p n . p
. . . . . . . .
. . . . P P . B
. N N B . Q . .
P P P . . . P P
R . . . . R K .",
565,25,White,f4g5,"r . b . k . . r
. p q n b p . .
p . . p p n . p
. . . . . . p .
. . . . P P . B
. N N B . Q . .
P P P . . . P P
R . . . . R K .",
565,26,Black,d7e5,"r . b . k . . r
. p q n b p . .
p . . p p n . p
. . . . . . P .
. . . . P . . B
. N N B . Q . .
P P P . . . P P
R . . . . R K .",
565,27,White,f3e2,"r . b . k . . r
. p q . b p . .
p . . p p n . p
. . . . n . P .
. . . . P . . B
. N N B . Q . .
P P P . . . P P
R . . . . R K .",
565,28,Black,f6g4,"r . b . k . . r
. p q . b p . .
p . . p p n . p
. . . . n . P .
. . . . P . . B
. N N B . . . .
P P P . Q . P P
R . . . . R K .",
565,29,White,h2h3,"r . b . k . . r
. p q . b p . .
p . . p p . . p
. . . . n . P .
. . . . P . n B
. N N B . . . .
P P P . Q . P P
R . . . . R K .","This fails to even remove the g4-knight, but it does further weaken my dark squares."
565,30,Black,c7b6,"r . b . k . . r
. p q . b p . .
p . . p p . . p
. . . . n . P .
. . . . P . n B
. N N B . . . P
P P P . Q . P .
R . . . . R K .",
565,31,White,g1h1,"r . b . k . . r
. p . . b p . .
p q . p p . . p
. . . . n . P .
. . . . P . n B
. N N B . . . P
P P P . Q . P .
R . . . . R K .",
565,32,Black,h6g5,"r . b . k . . r
. p . . b p . .
p q . p p . . p
. . . . n . P .
. . . . P . n B
. N N B . . . P
P P P . Q . P .
R . . . . R . K",
565,33,White,h4g3,"r . b . k . . r
. p . . b p . .
p q . p p . . .
. . . . n . p .
. . . . P . n B
. N N B . . . P
P P P . Q . P .
R . . . . R . K",
565,34,Black,c8d7,"r . b . k . . r
. p . . b p . .
p q . p p . . .
. . . . n . p .
. . . . P . n .
. N N B . . B P
P P P . Q . P .
R . . . . R . K",
565,35,White,a2a4,"r . . . k . . r
. p . b b p . .
p q . p p . . .
. . . . n . p .
. . . . P . n .
. N N B . . B P
P P P . Q . P .
R . . . . R . K",
565,36,Black,a8c8,"r . . . k . . r
. p . b b p . .
p q . p p . . .
. . . . n . p .
P . . . P . n .
. N N B . . B P
. P P . Q . P .
R . . . . R . K",
565,37,White,a4a5,". . r . k . . r
. p . b b p . .
p q . p p . . .
. . . . n . p .
P . . . P . n .
. N N B . . B P
. P P . Q . P .
R . . . . R . K",
565,38,Black,b6c7,". . r . k . . r
. p . b b p . .
p q . p p . . .
P . . . n . p .
. . . . P . n .
. N N B . . B P
. P P . Q . P .
R . . . . R . K",
565,39,White,h1g1,". . r . k . . r
. p q b b p . .
p . . p p . . .
P . . . n . p .
. . . . P . n .
. N N B . . B P
. P P . Q . P .
R . . . . R . K",
565,40,Black,g4f6,". . r . k . . r
. p q b b p . .
p . . p p . . .
P . . . n . p .
. . . . P . n .
. N N B . . B P
. P P . Q . P .
R . . . . R K .",
565,41,White,b3d2,". . r . k . . r
. p q b b p . .
p . . p p n . .
P . . . n . p .
. . . . P . . .
. N N B . . B P
. P P . Q . P .
R . . . . R K .",With the idea of Nd2-f3. White appears to have made some progress.
565,42,Black,f6h5,". . r . k . . r
. p q b b p . .
p . . p p n . .
P . . . n . p .
. . . . P . . .
. . N B . . B P
. P P N Q . P .
R . . . . R K .",
565,43,White,g3e5,". . r . k . . r
. p q b b p . .
p . . p p . . .
P . . . n . p n
. . . . P . . .
. . N B . . B P
. P P N Q . P .
R . . . . R K .",I seriously underestimated the effectiveness of the ensuing pawn structure for black.
565,44,Black,d6e5,". . r . k . . r
. p q b b p . .
p . . p p . . .
P . . . B . p n
. . . . P . . .
. . N B . . . P
. P P N Q . P .
R . . . . R K .",
565,45,White,e2f3,". . r . k . . r
. p q b b p . .
p . . . p . . .
P . . . p . p n
. . . . P . . .
. . N B . . . P
. P P N Q . P .
R . . . . R K .",
565,46,Black,e7c5,". . r . k . . r
. p q b b p . .
p . . . p . . .
P . . . p . p n
. . . . P . . .
. . N B . Q . P
. P P N . . P .
R . . . . R K .",
565,47,White,g1h1,". . r . k . . r
. p q b . p . .
p . . . p . . .
P . b . p . p n
. . . . P . . .
. . N B . Q . P
. P P N . . P .
R . . . . R K .",
565,48,Black,h5f4,". . r . k . . r
. p q b . p . .
p . . . p . . .
P . b . p . p n
. . . . P . . .
. . N B . Q . P
. P P N . . P .
R . . . . R . K",
565,49,White,c3e2,". . r . k . . r
. p q b . p . .
p . . . p . . .
P . b . p . p .
. . . . P n . .
. . N B . Q . P
. P P N . . P .
R . . . . R . K",
565,50,Black,d7c6,". . r . k . . r
. p q b . p . .
p . . . p . . .
P . b . p . p .
. . . . P n . .
. . . B . Q . P
. P P N N . P .
R . . . . R . K",
565,51,White,e2f4,". . r . k . . r
. p q . . p . .
p . b . p . . .
P . b . p . p .
. . . . P n . .
. . . B . Q . P
. P P N N . P .
R . . . . R . K",
565,52,Black,g5f4,". . r . k . . r
. p q . . p . .
p . b . p . . .
P . b . p . p .
. . . . P N . .
. . . B . Q . P
. P P N . . P .
R . . . . R . K",
565,53,White,c2c3,". . r . k . . r
. p q . . p . .
p . b . p . . .
P . b . p . . .
. . . . P p . .
. . . B . Q . P
. P P N . . P .
R . . . . R . K",
565,54,Black,e8e7,". . r . k . . r
. p q . . p . .
p . b . p . . .
P . b . p . . .
. . . . P p . .
. . P B . Q . P
. P . N . . P .
R . . . . R . K",
565,55,White,b2b4,". . r . . . . r
. p q . k p . .
p . b . p . . .
P . b . p . . .
. . . . P p . .
. . P B . Q . P
. P . N . . P .
R . . . . R . K",
565,56,Black,c5a7,". . r . . . . r
. p q . k p . .
p . b . p . . .
P . b . p . . .
. P . . P p . .
. . P B . Q . P
. . . N . . P .
R . . . . R . K",
565,57,White,c3c4,". . r . . . . r
b p q . k p . .
p . b . p . . .
P . . . p . . .
. P . . P p . .
. . P B . Q . P
. . . N . . P .
R . . . . R . K",
565,58,Black,c8g8,". . r . . . . r
b p q . k p . .
p . b . p . . .
P . . . p . . .
. P P . P p . .
. . . B . Q . P
. . . N . . P .
R . . . . R . K",
565,59,White,b4b5,". . . . . . r r
b p q . k p . .
p . b . p . . .
P . . . p . . .
. P P . P p . .
. . . B . Q . P
. . . N . . P .
R . . . . R . K","A last desperate fling? It might have been, except in fact I just missed 31... Re3."
565,60,Black,g8g3,". . . . . . r r
b p q . k p . .
p . b . p . . .
P P . . p . . .
. . P . P p . .
. . . B . Q . P
. . . N . . P .
R . . . . R . K",
565,61,White,f3e2,". . . . . . . r
b p q . k p . .
p . b . p . . .
P P . . p . . .
. . P . P p . .
. . . B . Q r P
. . . N . . P .
R . . . . R . K",
565,62,Black,g3e3,". . . . . . . r
b p q . k p . .
p . b . p . . .
P P . . p . . .
. . P . P p . .
. . . B . . r P
. . . N Q . P .
R . . . . R . K",
565,63,White,e2g4,". . . . . . . r
b p q . k p . .
p . b . p . . .
P P . . p . . .
. . P . P p . .
. . . B r . . P
. . . N Q . P .
R . . . . R . K",
565,64,Black,e3d3,". . . . . . . r
b p q . k p . .
p . b . p . . .
P P . . p . . .
. . P . P p Q .
. . . B r . . P
. . . N . . P .
R . . . . R . K",
565,65,White,g4g5,". . . . . . . r
b p q . k p . .
p . b . p . . .
P P . . p . . .
. . P . P p Q .
. . . r . . . P
. . . N . . P .
R . . . . R . K",
565,66,Black,e7e8,". . . . . . . r
b p q . k p . .
p . b . p . . .
P P . . p . Q .
. . P . P p . .
. . . r . . . P
. . . N . . P .
R . . . . R . K",
565,67,White,b5b6,". . . . k . . r
b p q . . p . .
p . b . p . . .
P P . . p . Q .
. . P . P p . .
. . . r . . . P
. . . N . . P .
R . . . . R . K",
565,68,Black,a7b6,". . . . k . . r
b p q . . p . .
p P b . p . . .
P . . . p . Q .
. . P . P p . .
. . . r . . . P
. . . N . . P .
R . . . . R . K",
565,69,White,a5b6,". . . . k . . r
. p q . . p . .
p b b . p . . .
P . . . p . Q .
. . P . P p . .
. . . r . . . P
. . . N . . P .
R . . . . R . K",
565,70,Black,c7d6,". . . . k . . r
. p q . . p . .
p P b . p . . .
. . . . p . Q .
. . P . P p . .
. . . r . . . P
. . . N . . P .
R . . . . R . K",
565,71,White,g5g7,". . . . k . . r
. p . . . p . .
p P b q p . . .
. . . . p . Q .
. . P . P p . .
. . . r . . . P
. . . N . . P .
R . . . . R . K",
565,72,Black,h8h3,". . . . k . . r
. p . . . p Q .
p P b q p . . .
. . . . p . . .
. . P . P p . .
. . . r . . . P
. . . N . . P .
R . . . . R . K",
565,73,White,g2h3,". . . . k . . .
. p . . . p Q .
p P b q p . . .
. . . . p . . .
. . P . P p . .
. . . r . . . r
. . . N . . P .
R . . . . R . K",
565,74,Black,d3h3,". . . . k . . .
. p . . . p Q .
p P b q p . . .
. . . . p . . .
. . P . P p . .
. . . r . . . P
. . . N . . . .
R . . . . R . K",
565,75,White,h1g2,". . . . k . . .
. p . . . p Q .
p P b q p . . .
. . . . p . . .
. . P . P p . .
. . . . . . . r
. . . N . . . .
R . . . . R . K",
565,76,Black,h3g3,". . . . k . . .
. p . . . p Q .
p P b q p . . .
. . . . p . . .
. . P . P p . .
. . . . . . . r
. . . N . . K .
R . . . . R . .",
565,77,White,g7g3,". . . . k . . .
. p . . . p Q .
p P b q p . . .
. . . . p . . .
. . P . P p . .
. . . . . . r .
. . . N . . K .
R . . . . R . .",
565,78,Black,f4g3,". . . . k . . .
. p . . . p . .
p P b q p . . .
. . . . p . . .
. . P . P p . .
. . . . . . Q .
. . . N . . K .
R . . . . R . .",
565,79,White,a1d1,". . . . k . . .
. p . . . p . .
p P b q p . . .
. . . . p . . .
. . P . P . . .
. . . . . . p .
. . . N . . K .
R . . . . R . .",
565,80,Black,d6d3,". . . . k . . .
. p . . . p . .
p P b q p . . .
. . . . p . . .
. . P . P . . .
. . . . . . p .
. . . N . . K .
. . . R . R . .",
565,81,White,d2f3,". . . . k . . .
. p . . . p . .
p P b . p . . .
. . . . p . . .
. . P . P . . .
. . . q . . p .
. . . N . . K .
. . . R . R . .",
565,82,Black,d3e4,". . . . k . . .
. p . . . p . .
p P b . p . . .
. . . . p . . .
. . P . P . . .
. . . q . N p .
. . . . . . K .
. . . R . R . .",
565,83,White,g2g3,". . . . k . . .
. p . . . p . .
p P b . p . . .
. . . . p . . .
. . P . q . . .
. . . . . N p .
. . . . . . K .
. . . R . R . .",
565,84,Black,e4f4,". . . . k . . .
. p . . . p . .
p P b . p . . .
. . . . p . . .
. . P . q . . .
. . . . . N K .
. . . . . . . .
. . . R . R . .",
565,85,White,g3g2,". . . . k . . .
. p . . . p . .
p P b . p . . .
. . . . p . . .
. . P . . q . .
. . . . . N K .
. . . . . . . .
. . . R . R . .",
565,86,Black,f4c4,". . . . k . . .
. p . . . p . .
p P b . p . . .
. . . . p . . .
. . P . . q . .
. . . . . N . .
. . . . . . K .
. . . R . R . .",
565,87,White,g2h3,". . . . k . . .
. p . . . p . .
p P b . p . . .
. . . . p . . .
. . q . . . . .
. . . . . N . .
. . . . . . K .
. . . R . R . .",
565,88,Black,f7f5,". . . . k . . .
. p . . . p . .
p P b . p . . .
. . . . p . . .
. . q . . . . .
. . . . . N . K
. . . . . . . .
. . . R . R . .",
565,89,White,f3e5,". . . . k . . .
. p . . . . . .
p P b . p . . .
. . . . p p . .
. . q . . . . .
. . . . . N . K
. . . . . . . .
. . . R . R . .",
565,90,Black,c4c3,". . . . k . . .
. p . . . . . .
p P b . p . . .
. . . . N p . .
. . q . . . . .
. . . . . . . K
. . . . . . . .
. . . R . R . .",
565,91,White,e5d3,". . . . k . . .
. p . . . . . .
p P b . p . . .
. . . . N p . .
. . . . . . . .
. . q . . . . K
. . . . . . . .
. . . R . R . .",
565,92,Black,c6e4,". . . . k . . .
. p . . . . . .
p P b . p . . .
. . . . . p . .
. . . . . . . .
. . q N . . . K
. . . . . . . .
. . . R . R . .",
565,93,White,f1e1,". . . . k . . .
. p . . . . . .
p P . . p . . .
. . . . . p . .
. . . . b . . .
. . q N . . . K
. . . . . . . .
. . . R . R . .",
565,94,Black,e4d3,". . . . k . . .
. p . . . . . .
p P . . p . . .
. . . . . p . .
. . . . b . . .
. . q N . . . K
. . . . . . . .
. . . R R . . .",
565,95,White,e1e3,". . . . k . . .
. p . . . . . .
p P . . p . . .
. . . . . p . .
. . . . . . . .
. . q b . . . K
. . . . . . . .
. . . R R . . .",
565,96,Black,d3f1,". . . . k . . .
. p . . . . . .
p P . . p . . .
. . . . . p . .
. . . . . . . .
. . q b R . . K
. . . . . . . .
. . . R . . . .",
566,1,White,e2e4,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . . . .
P P P P P P P P
R N B Q K B N R",
566,2,Black,c7c5,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",
566,3,White,g1f3,"r n b q k b n r
p p . p p p p p
. . . . . . . .
. . p . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",
566,4,Black,d7d6,"r n b q k b n r
p p . p p p p p
. . . . . . . .
. . p . . . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K B . R",
566,5,White,d2d4,"r n b q k b n r
p p . . p p p p
. . . p . . . .
. . p . . . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K B . R",
566,6,Black,c5d4,"r n b q k b n r
p p . . p p p p
. . . p . . . .
. . p . . . . .
. . . P P . . .
. . . . . N . .
P P P . . P P P
R N B Q K B . R",
566,7,White,f3d4,"r n b q k b n r
p p . . p p p p
. . . p . . . .
. . . . . . . .
. . . p P . . .
. . . . . N . .
P P P . . P P P
R N B Q K B . R",
566,8,Black,g8f6,"r n b q k b n r
p p . . p p p p
. . . p . . . .
. . . . . . . .
. . . N P . . .
. . . . . . . .
P P P . . P P P
R N B Q K B . R",
566,9,White,b1c3,"r n b q k b . r
p p . . p p p p
. . . p . n . .
. . . . . . . .
. . . N P . . .
. . . . . . . .
P P P . . P P P
R N B Q K B . R",
566,10,Black,a7a6,"r n b q k b . r
p p . . p p p p
. . . p . n . .
. . . . . . . .
. . . N P . . .
. . N . . . . .
P P P . . P P P
R . B Q K B . R",
566,11,White,c1g5,"r n b q k b . r
. p . . p p p p
p . . p . n . .
. . . . . . . .
. . . N P . . .
. . N . . . . .
P P P . . P P P
R . B Q K B . R",
566,12,Black,e7e6,"r n b q k b . r
. p . . p p p p
p . . p . n . .
. . . . . . B .
. . . N P . . .
. . N . . . . .
P P P . . P P P
R . . Q K B . R",
566,13,White,f2f4,"r n b q k b . r
. p . . . p p p
p . . p p n . .
. . . . . . B .
. . . N P . . .
. . N . . . . .
P P P . . P P P
R . . Q K B . R",
566,14,Black,f8e7,"r n b q k b . r
. p . . . p p p
p . . p p n . .
. . . . . . B .
. . . N P P . .
. . N . . . . .
P P P . . . P P
R . . Q K B . R",
566,15,White,d1f3,"r n b q k . . r
. p . . b p p p
p . . p p n . .
. . . . . . B .
. . . N P P . .
. . N . . . . .
P P P . . . P P
R . . Q K B . R",
566,16,Black,d8c7,"r n b q k . . r
. p . . b p p p
p . . p p n . .
. . . . . . B .
. . . N P P . .
. . N . . Q . .
P P P . . . P P
R . . . K B . R",
566,17,White,e1c1,"r n b . k . . r
. p q . b p p p
p . . p p n . .
. . . . . . B .
. . . N P P . .
. . N . . Q . .
P P P . . . P P
R . . . K B . R",
566,18,Black,b8d7,"r n b . k . . r
. p q . b p p p
p . . p p n . .
. . . . . . B .
. . . N P P . .
. . N . . Q . .
P P P . . . P P
. . K R . B . R",
566,19,White,f1d3,"r . b . k . . r
. p q n b p p p
p . . p p n . .
. . . . . . B .
. . . N P P . .
. . N . . Q . .
P P P . . . P P
. . K R . B . R",
566,20,Black,h7h6,"r . b . k . . r
. p q n b p p p
p . . p p n . .
. . . . . . B .
. . . N P P . .
. . N B . Q . .
P P P . . . P P
. . K R . . . R",
566,21,White,g5h4,"r . b . k . . r
. p q n b p p .
p . . p p n . p
. . . . . . B .
. . . N P P . .
. . N B . Q . .
P P P . . . P P
. . K R . . . R",
566,22,Black,g7g5,"r . b . k . . r
. p q n b p p .
p . . p p n . p
. . . . . . . .
. . . N P P . B
. . N B . Q . .
P P P . . . P P
. . K R . . . R","A very typical and well regarded idea in the Najdorf.  The position is not the same, but the basic outline in both cases is - we are dealing with a fight for the e5-square.  What is interesting in this case is that white is successful and in a convincing way.  Admittedly there is a concrete mistake around move 20 by black before he can be overcome, but you have to realize that HE LOST PLAYING COMPLETELY PLAUSIBLE MOVES.  I.e., the only mistake he made was only a mistake because of the sophisticated way white punished it in this game.  You can't ask for more than that!"
566,23,White,f4g5,"r . b . k . . r
. p q n b p . .
p . . p p n . p
. . . . . . p .
. . . N P P . B
. . N B . Q . .
P P P . . . P P
. . K R . . . R",
566,24,Black,d7e5,"r . b . k . . r
. p q n b p . .
p . . p p n . p
. . . . . . P .
. . . N P . . B
. . N B . Q . .
P P P . . . P P
. . K R . . . R",
566,25,White,f3e2,"r . b . k . . r
. p q . b p . .
p . . p p n . p
. . . . n . P .
. . . N P . . B
. . N B . Q . .
P P P . . . P P
. . K R . . . R",
566,26,Black,f6g4,"r . b . k . . r
. p q . b p . .
p . . p p n . p
. . . . n . P .
. . . N P . . B
. . N B . . . .
P P P . Q . P P
. . K R . . . R",
566,27,White,d4f3,"r . b . k . . r
. p q . b p . .
p . . p p . . p
. . . . n . P .
. . . N P . n B
. . N B . . . .
P P P . Q . P P
. . K R . . . R",This is the correct plan - to put every resource towards overcoming the e5-square.
566,28,Black,e5f3,"r . b . k . . r
. p q . b p . .
p . . p p . . p
. . . . n . P .
. . . . P . n B
. . N B . N . .
P P P . Q . P P
. . K R . . . R",
566,29,White,g2f3,"r . b . k . . r
. p q . b p . .
p . . p p . . p
. . . . . . P .
. . . . P . n B
. . N B . n . .
P P P . Q . P P
. . K R . . . R",
566,30,Black,h6g5,"r . b . k . . r
. p q . b p . .
p . . p p . . p
. . . . . . P .
. . . . P . n B
. . N B . P . .
P P P . Q . . P
. . K R . . . R",
